"","ModelIdx","competeIdx","type","addnum","updatatime"
"","210","837","fullbitautoinfo","0","2017-9-19"
"","210","120","fullbitautoinfo","0","2017-9-19"
"","213","99","fullbitautoinfo","0","2017-9-19"
"","213","1460","fullbitautoinfo","0","2017-9-19"
"","213","472","fullbitautoinfo","0","2017-9-19"
"","213","1740","fullbitautoinfo","0","2017-9-19"
"","213","121","fullbitautoinfo","0","2017-9-19"
"","214","1933","bitautoinfoaddseginfo","5","2017-9-19"
"","214","2308","bitautoinfoaddseginfo","5","2017-9-19"
"","214","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","214","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","214","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","1741","124","fullbitautoinfo","0","2017-9-19"
"","1741","1992","fullbitautoinfo","0","2017-9-19"
"","1741","2207","fullbitautoinfo","0","2017-9-19"
"","1741","1767","fullbitautoinfo","0","2017-9-19"
"","1741","2308","fullbitautoinfo","0","2017-9-19"
"","2225","1933","bitautoinfoaddseginfo","5","2017-9-19"
"","2225","2308","bitautoinfoaddseginfo","5","2017-9-19"
"","2225","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","2225","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","2225","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","1742","2211","fullbitautoinfo","0","2017-9-19"
"","1742","169","fullbitautoinfo","0","2017-9-19"
"","1742","1257","fullbitautoinfo","0","2017-9-19"
"","1742","2579","fullbitautoinfo","0","2017-9-19"
"","1742","2274","fullbitautoinfo","0","2017-9-19"
"","2211","2140","fullbitautoinfo","0","2017-9-19"
"","2211","169","fullbitautoinfo","0","2017-9-19"
"","2211","1933","fullbitautoinfo","0","2017-9-19"
"","2211","1257","fullbitautoinfo","0","2017-9-19"
"","2211","2579","fullbitautoinfo","0","2017-9-19"
"","2224","135","fullbitautoinfo","0","2017-9-19"
"","2224","135","fullbitautoinfo","0","2017-9-19"
"","2224","837","fullbitautoinfo","0","2017-9-19"
"","2224","837","fullbitautoinfo","0","2017-9-19"
"","2224","2211","fullbitautoinfo","0","2017-9-19"
"","215","133","fullbitautoinfo","0","2017-9-19"
"","215","135","fullbitautoinfo","0","2017-9-19"
"","215","1237","fullbitautoinfo","0","2017-9-19"
"","215","133","fullbitautoinfo","0","2017-9-19"
"","215","837","fullbitautoinfo","0","2017-9-19"
"","1755","201","fullbitautoinfo","0","2017-9-19"
"","1755","1775","fullbitautoinfo","0","2017-9-19"
"","1755","120","fullbitautoinfo","0","2017-9-19"
"","1755","1060","fullbitautoinfo","0","2017-9-19"
"","1755","479","fullbitautoinfo","0","2017-9-19"
"","1775","1755","fullbitautoinfo","0","2017-9-19"
"","1775","2405","fullbitautoinfo","0","2017-9-19"
"","1775","2617","fullbitautoinfo","0","2017-9-19"
"","1775","1060","fullbitautoinfo","0","2017-9-19"
"","1775","2215","fullbitautoinfo","0","2017-9-19"
"","1931","2341","fullbitautoinfo","0","2017-9-19"
"","1931","833","fullbitautoinfo","0","2017-9-19"
"","1931","1583","fullbitautoinfo","0","2017-9-19"
"","1931","2019","fullbitautoinfo","0","2017-9-19"
"","1931","1988","fullbitautoinfo","0","2017-9-19"
"","2341","1583","fullbitautoinfo","0","2017-9-19"
"","2341","2224","fullbitautoinfo","0","2017-9-19"
"","2341","2123","fullbitautoinfo","0","2017-9-19"
"","2341","169","fullbitautoinfo","0","2017-9-19"
"","2341","2614","fullbitautoinfo","0","2017-9-19"
"","207","1486","fullbitautoinfo","0","2017-9-19"
"","207","2281","fullbitautoinfo","0","2017-9-19"
"","207","109","fullbitautoinfo","0","2017-9-19"
"","207","2370","fullbitautoinfo","0","2017-9-19"
"","207","2090","fullbitautoinfo","0","2017-9-19"
"","216","833","bitautoinfoaddseginfo","3","2017-9-19"
"","216","1772","bitautoinfoaddseginfo","3","2017-9-19"
"","216","1933","bitautoinfoaddseginfo","3","2017-9-19"
"","216","2308","bitautoinfoaddseginfo","3","2017-9-19"
"","216","1966","bitautoinfoaddseginfo","3","2017-9-19"
"","2171","1741","bitautoinfoaddseginfo","1","2017-9-19"
"","2171","2308","bitautoinfoaddseginfo","1","2017-9-19"
"","2171","2248","bitautoinfoaddseginfo","1","2017-9-19"
"","2171","2274","bitautoinfoaddseginfo","1","2017-9-19"
"","2171","1933","bitautoinfoaddseginfo","1","2017-9-19"
"","2292","1126","fullbitautoinfo","0","2017-9-19"
"","2292","348","fullbitautoinfo","0","2017-9-19"
"","2292","1123","fullbitautoinfo","0","2017-9-19"
"","2292","2350","fullbitautoinfo","0","2017-9-19"
"","2292","2109","fullbitautoinfo","0","2017-9-19"
"","2111","2111","fullbitautoinfo","0","2017-9-19"
"","2111","611","fullbitautoinfo","0","2017-9-19"
"","2111","613","fullbitautoinfo","0","2017-9-19"
"","2111","2143","fullbitautoinfo","0","2017-9-19"
"","2111","414","fullbitautoinfo","0","2017-9-19"
"","1839","613","bitautoinfoaddseginfo","1","2017-9-19"
"","1839","1308","bitautoinfoaddseginfo","1","2017-9-19"
"","1839","2143","bitautoinfoaddseginfo","1","2017-9-19"
"","1839","350","bitautoinfoaddseginfo","1","2017-9-19"
"","1839","349","bitautoinfoaddseginfo","1","2017-9-19"
"","218","425","fullbitautoinfo","0","2017-9-19"
"","218","935","fullbitautoinfo","0","2017-9-19"
"","218","910","fullbitautoinfo","0","2017-9-19"
"","218","31","fullbitautoinfo","0","2017-9-19"
"","218","78","fullbitautoinfo","0","2017-9-19"
"","220","2403","fullbitautoinfo","0","2017-9-19"
"","220","722","fullbitautoinfo","0","2017-9-19"
"","220","1785","fullbitautoinfo","0","2017-9-19"
"","220","650","fullbitautoinfo","0","2017-9-19"
"","220","425","fullbitautoinfo","0","2017-9-19"
"","2022","456","bitautoinfoaddseginfo","5","2017-9-19"
"","2022","2230","bitautoinfoaddseginfo","5","2017-9-19"
"","2022","383","bitautoinfoaddseginfo","5","2017-9-19"
"","2022","940","bitautoinfoaddseginfo","5","2017-9-19"
"","2022","2372","bitautoinfoaddseginfo","5","2017-9-19"
"","225","2029","fullbitautoinfo","0","2017-9-19"
"","225","348","fullbitautoinfo","0","2017-9-19"
"","225","2292","fullbitautoinfo","0","2017-9-19"
"","225","2109","fullbitautoinfo","0","2017-9-19"
"","225","1126","fullbitautoinfo","0","2017-9-19"
"","227","820","bitautoinfoaddseginfo","1","2017-9-19"
"","227","731","bitautoinfoaddseginfo","1","2017-9-19"
"","227","943","bitautoinfoaddseginfo","1","2017-9-19"
"","227","2208","bitautoinfoaddseginfo","1","2017-9-19"
"","227","820","bitautoinfoaddseginfo","1","2017-9-19"
"","1536","425","bitautoinfoaddseginfo","5","2017-9-19"
"","1536","654","bitautoinfoaddseginfo","5","2017-9-19"
"","1536","746","bitautoinfoaddseginfo","5","2017-9-19"
"","1536","218","bitautoinfoaddseginfo","5","2017-9-19"
"","1536","1536","bitautoinfoaddseginfo","5","2017-9-19"
"","1974","169","bitautoinfoaddseginfo","5","2017-9-19"
"","1974","858","bitautoinfoaddseginfo","5","2017-9-19"
"","1974","2140","bitautoinfoaddseginfo","5","2017-9-19"
"","1974","1671","bitautoinfoaddseginfo","5","2017-9-19"
"","1974","1257","bitautoinfoaddseginfo","5","2017-9-19"
"","246","456","fullbitautoinfo","0","2017-9-19"
"","246","1868","fullbitautoinfo","0","2017-9-19"
"","246","602","fullbitautoinfo","0","2017-9-19"
"","246","53","fullbitautoinfo","0","2017-9-19"
"","246","2373","fullbitautoinfo","0","2017-9-19"
"","1289","2329","fullbitautoinfo","0","2017-9-19"
"","1289","1671","fullbitautoinfo","0","2017-9-19"
"","1289","968","fullbitautoinfo","0","2017-9-19"
"","1289","1374","fullbitautoinfo","0","2017-9-19"
"","1289","287","fullbitautoinfo","0","2017-9-19"
"","571","1289","fullbitautoinfo","0","2017-9-19"
"","571","1374","fullbitautoinfo","0","2017-9-19"
"","571","1100","fullbitautoinfo","0","2017-9-19"
"","571","968","fullbitautoinfo","0","2017-9-19"
"","571","287","fullbitautoinfo","0","2017-9-19"
"","572","414","fullbitautoinfo","0","2017-9-19"
"","572","940","fullbitautoinfo","0","2017-9-19"
"","572","969","fullbitautoinfo","0","2017-9-19"
"","572","75","fullbitautoinfo","0","2017-9-19"
"","572","574","fullbitautoinfo","0","2017-9-19"
"","1290","456","bitautoinfoaddseginfo","5","2017-9-19"
"","1290","2230","bitautoinfoaddseginfo","5","2017-9-19"
"","1290","383","bitautoinfoaddseginfo","5","2017-9-19"
"","1290","940","bitautoinfoaddseginfo","5","2017-9-19"
"","1290","2372","bitautoinfoaddseginfo","5","2017-9-19"
"","573","2329","fullbitautoinfo","0","2017-9-19"
"","573","2329","fullbitautoinfo","0","2017-9-19"
"","573","1289","fullbitautoinfo","0","2017-9-19"
"","573","2162","fullbitautoinfo","0","2017-9-19"
"","573","574","fullbitautoinfo","0","2017-9-19"
"","574","35","fullbitautoinfo","0","2017-9-19"
"","574","684","fullbitautoinfo","0","2017-9-19"
"","574","415","fullbitautoinfo","0","2017-9-19"
"","574","572","fullbitautoinfo","0","2017-9-19"
"","574","940","fullbitautoinfo","0","2017-9-19"
"","1217","845","bitautoinfoaddseginfo","5","2017-9-19"
"","1217","299","bitautoinfoaddseginfo","5","2017-9-19"
"","1217","379","bitautoinfoaddseginfo","5","2017-9-19"
"","1217","398","bitautoinfoaddseginfo","5","2017-9-19"
"","1217","462","bitautoinfoaddseginfo","5","2017-9-19"
"","241","833","bitautoinfoaddseginfo","5","2017-9-19"
"","241","2277","bitautoinfoaddseginfo","5","2017-9-19"
"","241","1858","bitautoinfoaddseginfo","5","2017-9-19"
"","241","2341","bitautoinfoaddseginfo","5","2017-9-19"
"","241","1931","bitautoinfoaddseginfo","5","2017-9-19"
"","1258","98","bitautoinfoaddseginfo","1","2017-9-19"
"","1258","2167","bitautoinfoaddseginfo","1","2017-9-19"
"","1258","1481","bitautoinfoaddseginfo","1","2017-9-19"
"","1258","2217","bitautoinfoaddseginfo","1","2017-9-19"
"","1258","1534","bitautoinfoaddseginfo","1","2017-9-19"
"","2187","2030","fullbitautoinfo","0","2017-9-19"
"","2187","1964","fullbitautoinfo","0","2017-9-19"
"","2187","355","fullbitautoinfo","0","2017-9-19"
"","2187","1934","fullbitautoinfo","0","2017-9-19"
"","2187","271","fullbitautoinfo","0","2017-9-19"
"","1259","169","bitautoinfoaddseginfo","5","2017-9-19"
"","1259","858","bitautoinfoaddseginfo","5","2017-9-19"
"","1259","2140","bitautoinfoaddseginfo","5","2017-9-19"
"","1259","1671","bitautoinfoaddseginfo","5","2017-9-19"
"","1259","1257","bitautoinfoaddseginfo","5","2017-9-19"
"","1993","2215","fullbitautoinfo","0","2017-9-19"
"","1993","2553","fullbitautoinfo","0","2017-9-19"
"","1993","832","fullbitautoinfo","0","2017-9-19"
"","1993","2308","fullbitautoinfo","0","2017-9-19"
"","1993","1316","fullbitautoinfo","0","2017-9-19"
"","1757","2553","fullbitautoinfo","0","2017-9-19"
"","1757","1060","fullbitautoinfo","0","2017-9-19"
"","1757","277","fullbitautoinfo","0","2017-9-19"
"","1757","1429","fullbitautoinfo","0","2017-9-19"
"","1757","1993","fullbitautoinfo","0","2017-9-19"
"","277","2090","fullbitautoinfo","0","2017-9-19"
"","277","1662","fullbitautoinfo","0","2017-9-19"
"","277","2055","fullbitautoinfo","0","2017-9-19"
"","277","1757","fullbitautoinfo","0","2017-9-19"
"","277","462","fullbitautoinfo","0","2017-9-19"
"","2024","2308","fullbitautoinfo","0","2017-9-19"
"","2024","2091","fullbitautoinfo","0","2017-9-19"
"","2024","2267","fullbitautoinfo","0","2017-9-19"
"","2024","2274","fullbitautoinfo","0","2017-9-19"
"","2024","127","fullbitautoinfo","0","2017-9-19"
"","2267","1538","fullbitautoinfo","0","2017-9-19"
"","2267","2579","fullbitautoinfo","0","2017-9-19"
"","2267","2091","fullbitautoinfo","0","2017-9-19"
"","2267","2024","fullbitautoinfo","0","2017-9-19"
"","2267","2274","fullbitautoinfo","0","2017-9-19"
"","1538","1257","fullbitautoinfo","0","2017-9-19"
"","1538","169","fullbitautoinfo","0","2017-9-19"
"","1538","2140","fullbitautoinfo","0","2017-9-19"
"","1538","1933","fullbitautoinfo","0","2017-9-19"
"","1538","2254","fullbitautoinfo","0","2017-9-19"
"","1976","699","bitautoinfoaddseginfo","5","2017-9-19"
"","1976","1740","bitautoinfoaddseginfo","5","2017-9-19"
"","1976","194","bitautoinfoaddseginfo","5","2017-9-19"
"","1976","2067","bitautoinfoaddseginfo","5","2017-9-19"
"","1976","213","bitautoinfoaddseginfo","5","2017-9-19"
"","279","818","bitautoinfoaddseginfo","5","2017-9-19"
"","279","396","bitautoinfoaddseginfo","5","2017-9-19"
"","279","2044","bitautoinfoaddseginfo","5","2017-9-19"
"","279","479","bitautoinfoaddseginfo","5","2017-9-19"
"","279","100","bitautoinfoaddseginfo","5","2017-9-19"
"","1662","277","fullbitautoinfo","0","2017-9-19"
"","1662","2281","fullbitautoinfo","0","2017-9-19"
"","1662","2090","fullbitautoinfo","0","2017-9-19"
"","1662","1995","fullbitautoinfo","0","2017-9-19"
"","1662","462","fullbitautoinfo","0","2017-9-19"
"","280","275","fullbitautoinfo","0","2017-9-19"
"","280","2024","fullbitautoinfo","0","2017-9-19"
"","280","1757","fullbitautoinfo","0","2017-9-19"
"","280","277","fullbitautoinfo","0","2017-9-19"
"","280","2159","fullbitautoinfo","0","2017-9-19"
"","1601","1314","fullbitautoinfo","0","2017-9-19"
"","1601","556","fullbitautoinfo","0","2017-9-19"
"","1601","2232","fullbitautoinfo","0","2017-9-19"
"","1601","2025","fullbitautoinfo","0","2017-9-19"
"","1601","2081","fullbitautoinfo","0","2017-9-19"
"","2025","2232","fullbitautoinfo","0","2017-9-19"
"","2025","1601","fullbitautoinfo","0","2017-9-19"
"","2025","284","fullbitautoinfo","0","2017-9-19"
"","2025","556","fullbitautoinfo","0","2017-9-19"
"","2025","1583","fullbitautoinfo","0","2017-9-19"
"","282","833","bitautoinfoaddseginfo","5","2017-9-19"
"","282","2277","bitautoinfoaddseginfo","5","2017-9-19"
"","282","1858","bitautoinfoaddseginfo","5","2017-9-19"
"","282","2341","bitautoinfoaddseginfo","5","2017-9-19"
"","282","1931","bitautoinfoaddseginfo","5","2017-9-19"
"","2090","462","fullbitautoinfo","0","2017-9-19"
"","2090","2055","fullbitautoinfo","0","2017-9-19"
"","2090","277","fullbitautoinfo","0","2017-9-19"
"","2090","2281","fullbitautoinfo","0","2017-9-19"
"","2090","1429","fullbitautoinfo","0","2017-9-19"
"","1854","1933","bitautoinfoaddseginfo","5","2017-9-19"
"","1854","2308","bitautoinfoaddseginfo","5","2017-9-19"
"","1854","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","1854","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","1854","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","2092","2308","fullbitautoinfo","0","2017-9-19"
"","2092","2091","fullbitautoinfo","0","2017-9-19"
"","2092","1992","fullbitautoinfo","0","2017-9-19"
"","2092","1240","fullbitautoinfo","0","2017-9-19"
"","2092","2248","fullbitautoinfo","0","2017-9-19"
"","2091","2274","fullbitautoinfo","0","2017-9-19"
"","2091","2579","fullbitautoinfo","0","2017-9-19"
"","2091","169","fullbitautoinfo","0","2017-9-19"
"","2091","1257","fullbitautoinfo","0","2017-9-19"
"","2091","1966","fullbitautoinfo","0","2017-9-19"
"","2539","2212","fullbitautoinfo","0","2017-9-19"
"","2539","1993","fullbitautoinfo","0","2017-9-19"
"","2539","2091","fullbitautoinfo","0","2017-9-19"
"","2539","2123","fullbitautoinfo","0","2017-9-19"
"","2539","1583","fullbitautoinfo","0","2017-9-19"
"","2057","2091","fullbitautoinfo","0","2017-9-19"
"","2057","2092","fullbitautoinfo","0","2017-9-19"
"","2057","2024","fullbitautoinfo","0","2017-9-19"
"","2057","2248","fullbitautoinfo","0","2017-9-19"
"","2057","1767","fullbitautoinfo","0","2017-9-19"
"","284","1988","fullbitautoinfo","0","2017-9-19"
"","284","556","fullbitautoinfo","0","2017-9-19"
"","284","556","fullbitautoinfo","0","2017-9-19"
"","284","1882","fullbitautoinfo","0","2017-9-19"
"","284","1702","fullbitautoinfo","0","2017-9-19"
"","2026","1583","fullbitautoinfo","0","2017-9-19"
"","2026","2212","fullbitautoinfo","0","2017-9-19"
"","2026","2420","fullbitautoinfo","0","2017-9-19"
"","2026","2614","fullbitautoinfo","0","2017-9-19"
"","2026","2019","fullbitautoinfo","0","2017-9-19"
"","2212","1993","fullbitautoinfo","0","2017-9-19"
"","2212","2123","fullbitautoinfo","0","2017-9-19"
"","2212","2539","fullbitautoinfo","0","2017-9-19"
"","2212","2091","fullbitautoinfo","0","2017-9-19"
"","2212","1583","fullbitautoinfo","0","2017-9-19"
"","1031","1031","fullbitautoinfo","0","2017-9-19"
"","1031","135","fullbitautoinfo","0","2017-9-19"
"","1031","582","fullbitautoinfo","0","2017-9-19"
"","1031","133","fullbitautoinfo","0","2017-9-19"
"","1031","837","fullbitautoinfo","0","2017-9-19"
"","2612","699","bitautoinfoaddseginfo","5","2017-9-19"
"","2612","1740","bitautoinfoaddseginfo","5","2017-9-19"
"","2612","194","bitautoinfoaddseginfo","5","2017-9-19"
"","2612","2067","bitautoinfoaddseginfo","5","2017-9-19"
"","2612","213","bitautoinfoaddseginfo","5","2017-9-19"
"","273","741","fullbitautoinfo","0","2017-9-19"
"","273","818","fullbitautoinfo","0","2017-9-19"
"","273","270","fullbitautoinfo","0","2017-9-19"
"","273","273","fullbitautoinfo","0","2017-9-19"
"","273","845","fullbitautoinfo","0","2017-9-19"
"","1777","1803","fullbitautoinfo","0","2017-9-19"
"","1777","1230","fullbitautoinfo","0","2017-9-19"
"","1777","1315","fullbitautoinfo","0","2017-9-19"
"","1777","140","fullbitautoinfo","0","2017-9-19"
"","1777","1549","fullbitautoinfo","0","2017-9-19"
"","270","314","fullbitautoinfo","0","2017-9-19"
"","270","273","fullbitautoinfo","0","2017-9-19"
"","270","398","fullbitautoinfo","0","2017-9-19"
"","270","2043","fullbitautoinfo","0","2017-9-19"
"","270","286","fullbitautoinfo","0","2017-9-19"
"","271","2268","fullbitautoinfo","0","2017-9-19"
"","271","960","fullbitautoinfo","0","2017-9-19"
"","271","315","fullbitautoinfo","0","2017-9-19"
"","271","823","fullbitautoinfo","0","2017-9-19"
"","271","963","fullbitautoinfo","0","2017-9-19"
"","2268","271","fullbitautoinfo","0","2017-9-19"
"","2268","960","fullbitautoinfo","0","2017-9-19"
"","2268","2020","fullbitautoinfo","0","2017-9-19"
"","2268","94","fullbitautoinfo","0","2017-9-19"
"","2268","963","fullbitautoinfo","0","2017-9-19"
"","275","311","fullbitautoinfo","0","2017-9-19"
"","275","1429","fullbitautoinfo","0","2017-9-19"
"","275","2288","fullbitautoinfo","0","2017-9-19"
"","275","818","fullbitautoinfo","0","2017-9-19"
"","275","1534","fullbitautoinfo","0","2017-9-19"
"","285","286","fullbitautoinfo","0","2017-9-19"
"","285","2132","fullbitautoinfo","0","2017-9-19"
"","285","498","fullbitautoinfo","0","2017-9-19"
"","285","497","fullbitautoinfo","0","2017-9-19"
"","285","299","fullbitautoinfo","0","2017-9-19"
"","286","379","fullbitautoinfo","0","2017-9-19"
"","286","1969","fullbitautoinfo","0","2017-9-19"
"","286","398","fullbitautoinfo","0","2017-9-19"
"","286","498","fullbitautoinfo","0","2017-9-19"
"","286","299","fullbitautoinfo","0","2017-9-19"
"","287","385","fullbitautoinfo","0","2017-9-19"
"","287","307","fullbitautoinfo","0","2017-9-19"
"","287","968","fullbitautoinfo","0","2017-9-19"
"","287","1671","fullbitautoinfo","0","2017-9-19"
"","287","711","fullbitautoinfo","0","2017-9-19"
"","288","501","fullbitautoinfo","0","2017-9-19"
"","288","820","fullbitautoinfo","0","2017-9-19"
"","288","967","fullbitautoinfo","0","2017-9-19"
"","288","456","fullbitautoinfo","0","2017-9-19"
"","288","1314","fullbitautoinfo","0","2017-9-19"
"","2305","2132","fullbitautoinfo","0","2017-9-19"
"","2305","497","fullbitautoinfo","0","2017-9-19"
"","2305","523","fullbitautoinfo","0","2017-9-19"
"","2305","286","fullbitautoinfo","0","2017-9-19"
"","2305","379","fullbitautoinfo","0","2017-9-19"
"","2132","497","fullbitautoinfo","0","2017-9-19"
"","2132","2305","fullbitautoinfo","0","2017-9-19"
"","2132","387","fullbitautoinfo","0","2017-9-19"
"","2132","523","fullbitautoinfo","0","2017-9-19"
"","2132","299","fullbitautoinfo","0","2017-9-19"
"","289","286","fullbitautoinfo","0","2017-9-19"
"","289","1803","fullbitautoinfo","0","2017-9-19"
"","289","2306","fullbitautoinfo","0","2017-9-19"
"","289","379","fullbitautoinfo","0","2017-9-19"
"","289","287","fullbitautoinfo","0","2017-9-19"
"","290","496","fullbitautoinfo","0","2017-9-19"
"","290","1502","fullbitautoinfo","0","2017-9-19"
"","290","1115","fullbitautoinfo","0","2017-9-19"
"","290","301","fullbitautoinfo","0","2017-9-19"
"","290","286","fullbitautoinfo","0","2017-9-19"
"","2342","2230","fullbitautoinfo","0","2017-9-19"
"","2342","456","fullbitautoinfo","0","2017-9-19"
"","2342","287","fullbitautoinfo","0","2017-9-19"
"","2342","968","fullbitautoinfo","0","2017-9-19"
"","2342","1671","fullbitautoinfo","0","2017-9-19"
"","1803","1549","fullbitautoinfo","0","2017-9-19"
"","1803","297","fullbitautoinfo","0","2017-9-19"
"","1803","2541","fullbitautoinfo","0","2017-9-19"
"","1803","287","fullbitautoinfo","0","2017-9-19"
"","1803","2125","fullbitautoinfo","0","2017-9-19"
"","1897","1764","fullbitautoinfo","0","2017-9-19"
"","1897","346","fullbitautoinfo","0","2017-9-19"
"","1897","622","fullbitautoinfo","0","2017-9-19"
"","1897","64","fullbitautoinfo","0","2017-9-19"
"","1897","1122","fullbitautoinfo","0","2017-9-19"
"","1919","1492","fullbitautoinfo","0","2017-9-19"
"","1919","350","fullbitautoinfo","0","2017-9-19"
"","1919","977","fullbitautoinfo","0","2017-9-19"
"","1919","2143","fullbitautoinfo","0","2017-9-19"
"","1919","2214","fullbitautoinfo","0","2017-9-19"
"","1097","299","fullbitautoinfo","0","2017-9-19"
"","1097","286","fullbitautoinfo","0","2017-9-19"
"","1097","379","fullbitautoinfo","0","2017-9-19"
"","1097","1969","fullbitautoinfo","0","2017-9-19"
"","1097","1543","fullbitautoinfo","0","2017-9-19"
"","293","833","bitautoinfoaddseginfo","5","2017-9-19"
"","293","2277","bitautoinfoaddseginfo","5","2017-9-19"
"","293","1858","bitautoinfoaddseginfo","5","2017-9-19"
"","293","2341","bitautoinfoaddseginfo","5","2017-9-19"
"","293","1931","bitautoinfoaddseginfo","5","2017-9-19"
"","2541","297","fullbitautoinfo","0","2017-9-19"
"","2541","1803","fullbitautoinfo","0","2017-9-19"
"","2541","1549","fullbitautoinfo","0","2017-9-19"
"","2541","2564","fullbitautoinfo","0","2017-9-19"
"","2541","2125","fullbitautoinfo","0","2017-9-19"
"","294","523","fullbitautoinfo","0","2017-9-19"
"","294","303","fullbitautoinfo","0","2017-9-19"
"","294","2110","fullbitautoinfo","0","2017-9-19"
"","294","1474","fullbitautoinfo","0","2017-9-19"
"","294","299","fullbitautoinfo","0","2017-9-19"
"","295","157","fullbitautoinfo","0","2017-9-19"
"","295","523","fullbitautoinfo","0","2017-9-19"
"","295","1460","fullbitautoinfo","0","2017-9-19"
"","295","848","fullbitautoinfo","0","2017-9-19"
"","295","1500","fullbitautoinfo","0","2017-9-19"
"","2161","301","fullbitautoinfo","0","2017-9-19"
"","2161","1502","fullbitautoinfo","0","2017-9-19"
"","2161","2080","fullbitautoinfo","0","2017-9-19"
"","2161","290","fullbitautoinfo","0","2017-9-19"
"","2161","496","fullbitautoinfo","0","2017-9-19"
"","296","2230","fullbitautoinfo","0","2017-9-19"
"","296","307","fullbitautoinfo","0","2017-9-19"
"","296","456","fullbitautoinfo","0","2017-9-19"
"","296","968","fullbitautoinfo","0","2017-9-19"
"","296","1868","fullbitautoinfo","0","2017-9-19"
"","297","1803","fullbitautoinfo","0","2017-9-19"
"","297","1549","fullbitautoinfo","0","2017-9-19"
"","297","2541","fullbitautoinfo","0","2017-9-19"
"","297","307","fullbitautoinfo","0","2017-9-19"
"","297","2172","fullbitautoinfo","0","2017-9-19"
"","298","387","fullbitautoinfo","0","2017-9-19"
"","298","299","fullbitautoinfo","0","2017-9-19"
"","298","1429","fullbitautoinfo","0","2017-9-19"
"","298","497","fullbitautoinfo","0","2017-9-19"
"","298","2132","fullbitautoinfo","0","2017-9-19"
"","299","379","fullbitautoinfo","0","2017-9-19"
"","299","818","fullbitautoinfo","0","2017-9-19"
"","299","845","fullbitautoinfo","0","2017-9-19"
"","299","286","fullbitautoinfo","0","2017-9-19"
"","299","498","fullbitautoinfo","0","2017-9-19"
"","301","496","fullbitautoinfo","0","2017-9-19"
"","301","1115","fullbitautoinfo","0","2017-9-19"
"","301","1502","fullbitautoinfo","0","2017-9-19"
"","301","960","fullbitautoinfo","0","2017-9-19"
"","301","963","fullbitautoinfo","0","2017-9-19"
"","303","299","fullbitautoinfo","0","2017-9-19"
"","303","523","fullbitautoinfo","0","2017-9-19"
"","303","1474","fullbitautoinfo","0","2017-9-19"
"","303","957","fullbitautoinfo","0","2017-9-19"
"","303","2541","fullbitautoinfo","0","2017-9-19"
"","307","287","fullbitautoinfo","0","2017-9-19"
"","307","385","fullbitautoinfo","0","2017-9-19"
"","307","711","fullbitautoinfo","0","2017-9-19"
"","307","297","fullbitautoinfo","0","2017-9-19"
"","307","149","fullbitautoinfo","0","2017-9-19"
"","948","950","fullbitautoinfo","0","2017-9-19"
"","948","298","fullbitautoinfo","0","2017-9-19"
"","948","387","fullbitautoinfo","0","2017-9-19"
"","948","1429","fullbitautoinfo","0","2017-9-19"
"","948","299","fullbitautoinfo","0","2017-9-19"
"","1575","2049","bitautoinfoaddseginfo","1","2017-9-19"
"","1575","98","bitautoinfoaddseginfo","1","2017-9-19"
"","1575","1327","bitautoinfoaddseginfo","1","2017-9-19"
"","1575","1258","bitautoinfoaddseginfo","1","2017-9-19"
"","1575","1534","bitautoinfoaddseginfo","1","2017-9-19"
"","2406","1583","fullbitautoinfo","0","2017-9-19"
"","2406","999","fullbitautoinfo","0","2017-9-19"
"","2406","2614","fullbitautoinfo","0","2017-9-19"
"","2406","2026","fullbitautoinfo","0","2017-9-19"
"","2406","2420","fullbitautoinfo","0","2017-9-19"
"","1500","2215","fullbitautoinfo","0","2017-9-19"
"","1500","1460","fullbitautoinfo","0","2017-9-19"
"","1500","295","fullbitautoinfo","0","2017-9-19"
"","1500","2405","fullbitautoinfo","0","2017-9-19"
"","1500","523","fullbitautoinfo","0","2017-9-19"
"","950","951","fullbitautoinfo","0","2017-9-19"
"","950","948","fullbitautoinfo","0","2017-9-19"
"","950","523","fullbitautoinfo","0","2017-9-19"
"","950","303","fullbitautoinfo","0","2017-9-19"
"","950","848","fullbitautoinfo","0","2017-9-19"
"","951","950","fullbitautoinfo","0","2017-9-19"
"","951","124","fullbitautoinfo","0","2017-9-19"
"","951","1835","fullbitautoinfo","0","2017-9-19"
"","951","2227","fullbitautoinfo","0","2017-9-19"
"","951","1992","fullbitautoinfo","0","2017-9-19"
"","1835","2389","fullbitautoinfo","0","2017-9-19"
"","1835","2040","fullbitautoinfo","0","2017-9-19"
"","1835","169","fullbitautoinfo","0","2017-9-19"
"","1835","1966","fullbitautoinfo","0","2017-9-19"
"","1835","1993","fullbitautoinfo","0","2017-9-19"
"","2253","1835","fullbitautoinfo","0","2017-9-19"
"","2253","2140","fullbitautoinfo","0","2017-9-19"
"","2253","297","fullbitautoinfo","0","2017-9-19"
